Meter S/N:, "serial number"
Sensor, PYRO,NOSPEC, 443
Date, 9/23/2014 5:11:18 PM
Units, J
Timestamp, Measurement, Sequence, Flags, Flags (interpreted), Period, Binary Data
0, 0.000171465071616694, 0, 0, 0, 100001, 4ecb3339 0000 00000000 a1860100 
5.12E-05, 0.000171929699718021, 1, 0, 0, 100001, 07483439 0000 01000000 a1860100 
0.0001024, 0.000171641309862025, 2, 0, 0, 100001, 9dfa3339 0000 02000000 a1860100 
0.0001536, 0.000172041851328686, 3, 0, 0, 100001, 22663439 0000 03000000 a1860100 
0.0002048, 0.000172073894646019, 4, 0, 0, 100001, bc6e3439 0000 04000000 a1860100 
0.000256, 0.000171689374838024, 5, 0, 0, 100001, 84073439 0000 05000000 a1860100 
0.0003072, 0.000172266154550016, 6, 0, 0, 100001, 58a23439 0000 06000000 a1860100 
0.0003584, 0.000172073894646019, 7, 0, 0, 100001, bc6e3439 0000 07000000 a1860100 
0.0004096, 0.000172121959622018, 8, 0, 0, 100001, a37b3439 0000 08000000 a1860100 
0.0004608, 0.000172025829670019, 9, 0, 0, 100001, d5613439 0000 09000000 a1860100 
0.000512, 0.00017175346147269, 10, 0, 0, 100001, b8183439 0000 0a000000 a1860100 
0.0005632, 0.000172057872987352, 11, 0, 0, 100001, 6f6a3439 0000 0b000000 a1860100 
0.0006144, 0.000171769483131357, 12, 0, 0, 100001, 051d3439 0000 0c000000 a1860100 
0.0006656, 0.000171801526448689, 13, 0, 0, 100001, 9f253439 0000 0d000000 a1860100 
0.0007168, 0.000171833569766022, 14, 0, 0, 100001, 392e3439 0000 0e000000 a1860100 
0.000768, 0.00017175346147269, 15, 0, 0, 100000, b8183439 0000 0f000000 a0860100 
0.0008192, 0.000171865613083355, 16, 0, 0, 100001, d3363439 0000 10000000 a1860100 
0.0008704, 0.000172073894646019, 17, 0, 0, 100001, bc6e3439 0000 11000000 a1860100 
0.0009216, 0.000171913678059354, 18, 0, 0, 100001, ba433439 0000 12000000 a1860100 
0.0009728, 0.000171849591424689, 19, 0, 0, 100001, 86323439 0000 13000000 a1860100 
0.001024, 0.000172105937963352, 20, 0, 0, 100001, 56773439 0000 14000000 a1860100 
0.0010752, 0.000171897656400688, 21, 0, 0, 100001, 6d3f3439 0000 15000000 a1860100 
0.0011264, 0.000171993786352687, 22, 0, 0, 100001, 3b593439 0000 16000000 a1860100 
0.0011776, 0.000171673353179358, 23, 0, 0, 100001, 37033439 0000 17000000 a1860100 
0.0012288, 0.000171705396496691, 24, 0, 0, 100001, d10b3439 0000 18000000 a1860100 
0.00128, 0.000172410349478014, 25, 0, 0, 100001, 0dc93439 0000 19000000 a1860100 
0.0013312, 0.000171433028299361, 26, 0, 0, 100001, b4c23339 0000 1a000000 a1860100 
0.0013824, 0.000172041851328686, 27, 0, 0, 100001, 22663439 0000 1b000000 a1860100 
0.0014336, 0.000172089916304685, 28, 0, 0, 100001, 09733439 0000 1c000000 a1860100 
0.0014848, 0.000171737439814024, 29, 0, 0, 100001, 6b143439 0000 1d000000 a1860100 
0.001536, 0.000172025829670019, 30, 0, 0, 100001, d5613439 0000 1e000000 a1860100 
0.0015872, 0.000172057872987352, 31, 0, 0, 100001, 6f6a3439 0000 1f000000 a1860100 
0.0016384, 0.000171785504790023, 32, 0, 0, 100001, 52213439 0000 20000000 a1860100 
0.0016896, 0.000171801526448689, 33, 0, 0, 100001, 9f253439 0000 21000000 a1860100 
0.0017408, 0.000172154002939351, 34, 0, 0, 100001, 3d843439 0000 22000000 a1860100 
0.001792, 0.000172234111232683, 35, 0, 0, 100001, be993439 0000 23000000 a1860100 
0.0018432, 0.000171897656400688, 36, 0, 0, 100000, 6d3f3439 0000 24000000 a0860100 
0.0018944, 0.000172057872987352, 37, 0, 0, 100001, 6f6a3439 0000 25000000 a1860100 
0.0019456, 0.000171737439814024, 38, 0, 0, 100001, 6b143439 0000 26000000 a1860100 
0.0019968, 0.000171737439814024, 39, 0, 0, 100001, 6b143439 0000 27000000 a1860100 
0.002048, 0.000171961743035354, 40, 0, 0, 100001, a1503439 0000 28000000 a1860100 
0.0020992, 0.000171945721376687, 41, 0, 0, 100001, 544c3439 0000 29000000 a1860100 
0.0021504, 0.000172554544406012, 42, 0, 0, 100001, c2ef3439 0000 2a000000 a1860100 
0.0022016, 0.000172025829670019, 43, 0, 0, 100001, d5613439 0000 2b000000 a1860100 
0.0022528, 0.000171881634742022, 44, 0, 0, 100001, 203b3439 0000 2c000000 a1860100 
0.002304, 0.000172186046256684, 45, 0, 0, 100001, d78c3439 0000 2d000000 a1860100 
0.0023552, 0.000171689374838024, 46, 0, 0, 100001, 84073439 0000 2e000000 a1860100 
0.0024064, 0.000172186046256684, 47, 0, 0, 100001, d78c3439 0000 2f000000 a1860100 
0.0024576, 0.000172025829670019, 48, 0, 0, 100001, d5613439 0000 30000000 a1860100 
0.0025088, 0.000172170024598017, 49, 0, 0, 100001, 8a883439 0000 31000000 a1860100 
0.00256, 0.000171689374838024, 50, 0, 0, 100001, 84073439 0000 32000000 a1860100 
0.0026112, 0.000171961743035354, 51, 0, 0, 100001, a1503439 0000 33000000 a1860100 
0.0026624, 0.000172170024598017, 52, 0, 0, 100001, 8a883439 0000 34000000 a1860100 
0.0027136, 0.000172041851328686, 53, 0, 0, 100001, 22663439 0000 35000000 a1860100 
0.0027648, 0.000171641309862025, 54, 0, 0, 100001, 9dfa3339 0000 36000000 a1860100 
0.002816, 0.000172186046256684, 55, 0, 0, 100001, d78c3439 0000 37000000 a1860100 
0.0028672, 0.000171897656400688, 56, 0, 0, 100001, 6d3f3439 0000 38000000 a1860100 
0.0029184, 0.000171721418155357, 57, 0, 0, 100000, 1e103439 0000 39000000 a0860100 
0.0029696, 0.000171593244886026, 58, 0, 0, 100001, b6ed3339 0000 3a000000 a1860100 
0.0030208, 0.000172089916304685, 59, 0, 0, 100001, 09733439 0000 3b000000 a1860100 
0.003072, 0.000171961743035354, 60, 0, 0, 100001, a1503439 0000 3c000000 a1860100 
0.0031232, 0.000172073894646019, 61, 0, 0, 100001, bc6e3439 0000 3d000000 a1860100 
0.0031744, 0.000171913678059354, 62, 0, 0, 100001, ba433439 0000 3e000000 a1860100 
0.0032256, 0.000171689374838024, 63, 0, 0, 100001, 84073439 0000 3f000000 a1860100 
0.0032768, 0.000171961743035354, 64, 0, 0, 100001, a1503439 0000 40000000 a1860100 
0.003328, 0.000172009808011353, 65, 0, 0, 100001, 885d3439 0000 41000000 a1860100 
0.0033792, 0.000172009808011353, 66, 0, 0, 100001, 885d3439 0000 42000000 a1860100 
0.0034304, 0.000172089916304685, 67, 0, 0, 100001, 09733439 0000 43000000 a1860100 
0.0034816, 0.000171961743035354, 68, 0, 0, 100001, a1503439 0000 44000000 a1860100 
0.0035328, 0.000171737439814024, 69, 0, 0, 100001, 6b143439 0000 45000000 a1860100 
0.003584, 0.000172362284502015, 70, 0, 0, 100001, 26bc3439 0000 46000000 a1860100 
0.0036352, 0.000171673353179358, 71, 0, 0, 100001, 37033439 0000 47000000 a1860100 
0.0036864, 0.000171929699718021, 72, 0, 0, 100001, 07483439 0000 48000000 a1860100 
0.0037376, 0.000171817548107356, 73, 0, 0, 100001, ec293439 0000 49000000 a1860100 
0.0037888, 0.000171929699718021, 74, 0, 0, 100001, 07483439 0000 4a000000 a1860100 
0.00384, 0.000172234111232683, 75, 0, 0, 100001, be993439 0000 4b000000 a1860100 
0.0038912, 0.000172073894646019, 76, 0, 0, 100001, bc6e3439 0000 4c000000 a1860100 
0.0039424, 0.000171625288203359, 77, 0, 0, 100001, 50f63339 0000 4d000000 a1860100 
0.0039936, 0.00017220206791535, 78, 0, 0, 100000, 24913439 0000 4e000000 a0860100 
0.0040448, 0.000171721418155357, 79, 0, 0, 100001, 1e103439 0000 4f000000 a1860100 
0.004096, 0.000171881634742022, 80, 0, 0, 100001, 203b3439 0000 50000000 a1860100 
0.0041472, 0.000171897656400688, 81, 0, 0, 100001, 6d3f3439 0000 51000000 a1860100 
0.0041984, 0.000172170024598017, 82, 0, 0, 100001, 8a883439 0000 52000000 a1860100 
0.0042496, 0.00017220206791535, 83, 0, 0, 100001, 24913439 0000 53000000 a1860100 
0.0043008, 0.000171785504790023, 84, 0, 0, 100001, 52213439 0000 54000000 a1860100 
0.004352, 0.000171801526448689, 85, 0, 0, 100001, 9f253439 0000 55000000 a1860100 
0.0044032, 0.000171945721376687, 86, 0, 0, 100001, 544c3439 0000 56000000 a1860100 
0.0044544, 0.000171593244886026, 87, 0, 0, 100001, b6ed3339 0000 57000000 a1860100 
0.0045056, 0.000171961743035354, 88, 0, 0, 100001, a1503439 0000 58000000 a1860100 
0.0045568, 0.000171881634742022, 89, 0, 0, 100001, 203b3439 0000 59000000 a1860100 
0.004608, 0.000172218089574017, 90, 0, 0, 100001, 71953439 0000 5a000000 a1860100 
0.0046592, 0.000172666696016677, 91, 0, 0, 100001, dd0d3539 0000 5b000000 a1860100 
0.0047104, 0.000171801526448689, 92, 0, 0, 100001, 9f253439 0000 5c000000 a1860100 
0.0047616, 0.000171897656400688, 93, 0, 0, 100001, 6d3f3439 0000 5d000000 a1860100 
0.0048128, 0.000171865613083355, 94, 0, 0, 100001, d3363439 0000 5e000000 a1860100 
0.004864, 0.000172073894646019, 95, 0, 0, 100001, bc6e3439 0000 5f000000 a1860100 
0.0049152, 0.000171897656400688, 96, 0, 0, 100001, 6d3f3439 0000 60000000 a1860100 
0.0049664, 0.000171705396496691, 97, 0, 0, 100001, d10b3439 0000 61000000 a1860100 
0.0050176, 0.000172330241184682, 98, 0, 0, 100001, 8cb33439 0000 62000000 a1860100 
0.0050688, 0.000171897656400688, 99, 0, 0, 100000, 6d3f3439 0000 63000000 a0860100 
0.00512, 0.000171993786352687, 100, 0, 0, 100001, 3b593439 0000 64000000 a1860100 
0.0051712, 0.000172137981280684, 101, 0, 0, 100001, f07f3439 0000 65000000 a1860100 
0.0052224, 0.000171865613083355, 102, 0, 0, 100001, d3363439 0000 66000000 a1860100 
0.0052736, 0.000171897656400688, 103, 0, 0, 100001, 6d3f3439 0000 67000000 a1860100 
0.0053248, 0.000172186046256684, 104, 0, 0, 100001, d78c3439 0000 68000000 a1860100 
0.005376, 0.000172314219526015, 105, 0, 0, 100001, 3faf3439 0000 69000000 a1860100 
0.0054272, 0.000172009808011353, 106, 0, 0, 100001, 885d3439 0000 6a000000 a1860100 
0.0054784, 0.000172282176208682, 107, 0, 0, 100001, a5a63439 0000 6b000000 a1860100 
0.0055296, 0.000171384948771447, 108, 0, 0, 100001, ccb53339 0000 6c000000 a1860100 
0.0055808, 0.000171609266544692, 109, 0, 0, 100001, 03f23339 0000 6d000000 a1860100 
0.005632, 0.000172009808011353, 110, 0, 0, 100001, 885d3439 0000 6e000000 a1860100 
0.0056832, 0.000172057872987352, 111, 0, 0, 100001, 6f6a3439 0000 6f000000 a1860100 
0.0057344, 0.000172186046256684, 112, 0, 0, 100001, d78c3439 0000 70000000 a1860100 
0.0057856, 0.000172570566064678, 113, 0, 0, 100001, 0ff43439 0000 71000000 a1860100 
0.0058368, 0.000172057872987352, 114, 0, 0, 100001, 6f6a3439 0000 72000000 a1860100 
0.005888, 0.000172137981280684, 115, 0, 0, 100001, f07f3439 0000 73000000 a1860100 
0.0059392, 0.00017197776469402, 116, 0, 0, 100001, ee543439 0000 74000000 a1860100 
0.0059904, 0.000172314219526015, 117, 0, 0, 100001, 3faf3439 0000 75000000 a1860100 
0.0060416, 0.000171913678059354, 118, 0, 0, 100001, ba433439 0000 76000000 a1860100 
0.0060928, 0.000172250132891349, 119, 0, 0, 100001, 0b9e3439 0000 77000000 a1860100 
0.006144, 0.000171801526448689, 120, 0, 0, 100001, 9f253439 0000 78000000 a1860100 
0.0061952, 0.000171769483131357, 121, 0, 0, 100000, 051d3439 0000 79000000 a0860100 
0.0062464, 0.000171657331520692, 122, 0, 0, 100001, eafe3339 0000 7a000000 a1860100 
0.0062976, 0.000172073894646019, 123, 0, 0, 100001, bc6e3439 0000 7b000000 a1860100 
0.0063488, 0.000171961743035354, 124, 0, 0, 100001, a1503439 0000 7c000000 a1860100 
0.0064, 0.000171833569766022, 125, 0, 0, 100001, 392e3439 0000 7d000000 a1860100 
0.0064512, 0.000171913678059354, 126, 0, 0, 100001, ba433439 0000 7e000000 a1860100 
0.0065024, 0.000172073894646019, 127, 0, 0, 100001, bc6e3439 0000 7f000000 a1860100 
0.0065536, 0.000171769483131357, 128, 0, 0, 100001, 051d3439 0000 80000000 a1860100 
0.0066048, 0.000171913678059354, 129, 0, 0, 100001, ba433439 0000 81000000 a1860100 
0.006656, 0.000172522501088679, 130, 0, 0, 100001, 28e73439 0000 82000000 a1860100 
0.0067072, 0.000171769483131357, 131, 0, 0, 100001, 051d3439 0000 83000000 a1860100 
0.0067584, 0.000171929699718021, 132, 0, 0, 100001, 07483439 0000 84000000 a1860100 
0.0068096, 0.000171881634742022, 133, 0, 0, 100001, 203b3439 0000 85000000 a1860100 
0.0068608, 0.000172089916304685, 134, 0, 0, 100001, 09733439 0000 86000000 a1860100 
0.006912, 0.000171641309862025, 135, 0, 0, 100001, 9dfa3339 0000 87000000 a1860100 
0.0069632, 0.000172154002939351, 136, 0, 0, 100001, 3d843439 0000 88000000 a1860100 
0.0070144, 0.000172730782651342, 137, 0, 0, 100001, 111f3539 0000 89000000 a1860100 
0.0070656, 0.000171801526448689, 138, 0, 0, 100001, 9f253439 0000 8a000000 a1860100 
0.0071168, 0.000171913678059354, 139, 0, 0, 100001, ba433439 0000 8b000000 a1860100 
0.007168, 0.000171721418155357, 140, 0, 0, 100001, 1e103439 0000 8c000000 a1860100 
0.0072192, 0.000172041851328686, 141, 0, 0, 100001, 22663439 0000 8d000000 a1860100 
0.0072704, 0.000172009808011353, 142, 0, 0, 100000, 885d3439 0000 8e000000 a0860100 
0.0073216, 0.000171961743035354, 143, 0, 0, 100001, a1503439 0000 8f000000 a1860100 
0.0073728, 0.000172073894646019, 144, 0, 0, 100001, bc6e3439 0000 90000000 a1860100 
0.007424, 0.000171833569766022, 145, 0, 0, 100001, 392e3439 0000 91000000 a1860100 
0.0074752, 0.000171737439814024, 146, 0, 0, 100001, 6b143439 0000 92000000 a1860100 
0.0075264, 0.000171897656400688, 147, 0, 0, 100001, 6d3f3439 0000 93000000 a1860100 
0.0075776, 0.000171785504790023, 148, 0, 0, 100001, 52213439 0000 94000000 a1860100 
0.0076288, 0.000171673353179358, 149, 0, 0, 100001, 37033439 0000 95000000 a1860100 
0.00768, 0.000171945721376687, 150, 0, 0, 100001, 544c3439 0000 96000000 a1860100 
0.0077312, 0.000171929699718021, 151, 0, 0, 100001, 07483439 0000 97000000 a1860100 
0.0077824, 0.000171449049958028, 152, 0, 0, 100001, 01c73339 0000 98000000 a1860100 
0.0078336, 0.000171593244886026, 153, 0, 0, 100001, b6ed3339 0000 99000000 a1860100 
0.0078848, 0.000171785504790023, 154, 0, 0, 100001, 52213439 0000 9a000000 a1860100 
0.007936, 0.000172041851328686, 155, 0, 0, 100001, 22663439 0000 9b000000 a1860100 
0.0079872, 0.000171785504790023, 156, 0, 0, 100001, 52213439 0000 9c000000 a1860100 
0.0080384, 0.000171705396496691, 157, 0, 0, 100001, d10b3439 0000 9d000000 a1860100 
0.0080896, 0.000171785504790023, 158, 0, 0, 100001, 52213439 0000 9e000000 a1860100 
0.0081408, 0.000171801526448689, 159, 0, 0, 100001, 9f253439 0000 9f000000 a1860100 
0.008192, 0.000172186046256684, 160, 0, 0, 100001, d78c3439 0000 a0000000 a1860100 
0.0082432, 0.000172089916304685, 161, 0, 0, 100001, 09733439 0000 a1000000 a1860100 
0.0082944, 0.000172170024598017, 162, 0, 0, 100001, 8a883439 0000 a2000000 a1860100 
0.0083456, 0.000171993786352687, 163, 0, 0, 100000, 3b593439 0000 a3000000 a0860100 
0.0083968, 0.000171689374838024, 164, 0, 0, 100001, 84073439 0000 a4000000 a1860100 
0.008448, 0.000172057872987352, 165, 0, 0, 100001, 6f6a3439 0000 a5000000 a1860100 
0.0084992, 0.000171865613083355, 166, 0, 0, 100001, d3363439 0000 a6000000 a1860100 
0.0085504, 0.000171785504790023, 167, 0, 0, 100001, 52213439 0000 a7000000 a1860100 
0.0086016, 0.000171433028299361, 168, 0, 0, 100001, b4c23339 0000 a8000000 a1860100 
0.0086528, 0.000171833569766022, 169, 0, 0, 100001, 392e3439 0000 a9000000 a1860100 
0.008704, 0.000171913678059354, 170, 0, 0, 100001, ba433439 0000 aa000000 a1860100 
0.0087552, 0.000171865613083355, 171, 0, 0, 100001, d3363439 0000 ab000000 a1860100 
0.0088064, 0.000171913678059354, 172, 0, 0, 100001, ba433439 0000 ac000000 a1860100 
0.0088576, 0.000171849591424689, 173, 0, 0, 100001, 86323439 0000 ad000000 a1860100 
0.0089088, 0.000171913678059354, 174, 0, 0, 100001, ba433439 0000 ae000000 a1860100 
0.00896, 0.000172009808011353, 175, 0, 0, 100001, 885d3439 0000 af000000 a1860100 
0.0090112, 0.000172137981280684, 176, 0, 0, 100001, f07f3439 0000 b0000000 a1860100 
0.0090624, 0.000172154002939351, 177, 0, 0, 100001, 3d843439 0000 b1000000 a1860100 
0.0091136, 0.000171945721376687, 178, 0, 0, 100001, 544c3439 0000 b2000000 a1860100 
0.0091648, 0.000171497114934027, 179, 0, 0, 100001, e8d33339 0000 b3000000 a1860100 
0.009216, 0.000171769483131357, 180, 0, 0, 100001, 051d3439 0000 b4000000 a1860100 
0.0092672, 0.000172105937963352, 181, 0, 0, 100001, 56773439 0000 b5000000 a1860100 
0.0093184, 0.00017197776469402, 182, 0, 0, 100001, ee543439 0000 b6000000 a1860100 
0.0093696, 0.000171785504790023, 183, 0, 0, 100001, 52213439 0000 b7000000 a1860100 
0.0094208, 0.000172346262843348, 184, 0, 0, 100000, d9b73439 0000 b8000000 a0860100 
0.009472, 0.000172041851328686, 185, 0, 0, 100001, 22663439 0000 b9000000 a1860100 
0.0095232, 0.000171833569766022, 186, 0, 0, 100001, 392e3439 0000 ba000000 a1860100 
0.0095744, 0.000172234111232683, 187, 0, 0, 100001, be993439 0000 bb000000 a1860100 
0.0096256, 0.000171929699718021, 188, 0, 0, 100001, 07483439 0000 bc000000 a1860100 
0.0096768, 0.000171881634742022, 189, 0, 0, 100001, 203b3439 0000 bd000000 a1860100 
0.009728, 0.000171897656400688, 190, 0, 0, 100001, 6d3f3439 0000 be000000 a1860100 
0.0097792, 0.000171673353179358, 191, 0, 0, 100001, 37033439 0000 bf000000 a1860100 
0.0098304, 0.000171673353179358, 192, 0, 0, 100001, 37033439 0000 c0000000 a1860100 
0.0098816, 0.000171833569766022, 193, 0, 0, 100001, 392e3439 0000 c1000000 a1860100 
0.0099328, 0.000171737439814024, 194, 0, 0, 100001, 6b143439 0000 c2000000 a1860100 
0.009984, 0.000171737439814024, 195, 0, 0, 100001, 6b143439 0000 c3000000 a1860100 
0.0100352, 0.000171737439814024, 196, 0, 0, 100001, 6b143439 0000 c4000000 a1860100 
0.0100864, 0.000171913678059354, 197, 0, 0, 100001, ba433439 0000 c5000000 a1860100 
0.0101376, 0.000172137981280684, 198, 0, 0, 100001, f07f3439 0000 c6000000 a1860100 
0.0101888, 0.000172105937963352, 199, 0, 0, 100001, 56773439 0000 c7000000 a1860100 
0.01024, 0.000172057872987352, 200, 0, 0, 100001, 6f6a3439 0000 c8000000 a1860100 
0.0102912, 0.000172121959622018, 201, 0, 0, 100001, a37b3439 0000 c9000000 a1860100 
0.0103424, 0.000172105937963352, 202, 0, 0, 100001, 56773439 0000 ca000000 a1860100 
0.0103936, 0.000172073894646019, 203, 0, 0, 100001, bc6e3439 0000 cb000000 a1860100 
0.0104448, 0.000172137981280684, 204, 0, 0, 100001, f07f3439 0000 cc000000 a1860100 
0.010496, 0.000172410349478014, 205, 0, 0, 100001, 0dc93439 0000 cd000000 a1860100 
0.0105472, 0.000172025829670019, 206, 0, 0, 100000, d5613439 0000 ce000000 a0860100 
0.0105984, 0.000172089916304685, 207, 0, 0, 100001, 09733439 0000 cf000000 a1860100 
0.0106496, 0.000172041851328686, 208, 0, 0, 100001, 22663439 0000 d0000000 a1860100 
0.0107008, 0.000172009808011353, 209, 0, 0, 100001, 885d3439 0000 d1000000 a1860100 
0.010752, 0.000171657331520692, 210, 0, 0, 100001, eafe3339 0000 d2000000 a1860100 
0.0108032, 0.000171865613083355, 211, 0, 0, 100001, d3363439 0000 d3000000 a1860100 
0.0108544, 0.000171625288203359, 212, 0, 0, 100001, 50f63339 0000 d4000000 a1860100 
0.0109056, 0.00017197776469402, 213, 0, 0, 100001, ee543439 0000 d5000000 a1860100 
0.0109568, 0.000171865613083355, 214, 0, 0, 100001, d3363439 0000 d6000000 a1860100 
0.011008, 0.00017197776469402, 215, 0, 0, 100001, ee543439 0000 d7000000 a1860100 
0.0110592, 0.000171433028299361, 216, 0, 0, 100001, b4c23339 0000 d8000000 a1860100 
0.0111104, 0.000172073894646019, 217, 0, 0, 100001, bc6e3439 0000 d9000000 a1860100 
0.0111616, 0.000172089916304685, 218, 0, 0, 100001, 09733439 0000 da000000 a1860100 
0.0112128, 0.000171993786352687, 219, 0, 0, 100001, 3b593439 0000 db000000 a1860100 
0.011264, 0.000172009808011353, 220, 0, 0, 100001, 885d3439 0000 dc000000 a1860100 
0.0113152, 0.000172025829670019, 221, 0, 0, 100001, d5613439 0000 dd000000 a1860100 
0.0113664, 0.000172121959622018, 222, 0, 0, 100001, a37b3439 0000 de000000 a1860100 
0.0114176, 0.000171785504790023, 223, 0, 0, 100001, 52213439 0000 df000000 a1860100 
0.0114688, 0.000172041851328686, 224, 0, 0, 100001, 22663439 0000 e0000000 a1860100 
0.01152, 0.000171833569766022, 225, 0, 0, 100001, 392e3439 0000 e1000000 a1860100 
0.0115712, 0.000172314219526015, 226, 0, 0, 100001, 3faf3439 0000 e2000000 a1860100 
0.0116224, 0.00017220206791535, 227, 0, 0, 100000, 24913439 0000 e3000000 a0860100 
0.0116736, 0.000171689374838024, 228, 0, 0, 100001, 84073439 0000 e4000000 a1860100 
0.0117248, 0.000171961743035354, 229, 0, 0, 100001, a1503439 0000 e5000000 a1860100 
0.011776, 0.000171801526448689, 230, 0, 0, 100001, 9f253439 0000 e6000000 a1860100 
0.0118272, 0.000171497114934027, 231, 0, 0, 100001, e8d33339 0000 e7000000 a1860100 
0.0118784, 0.000171593244886026, 232, 0, 0, 100001, b6ed3339 0000 e8000000 a1860100 
0.0119296, 0.000171561201568693, 233, 0, 0, 100001, 1ce53339 0000 e9000000 a1860100 
0.0119808, 0.000171785504790023, 234, 0, 0, 100001, 52213439 0000 ea000000 a1860100 
0.012032, 0.000171833569766022, 235, 0, 0, 100001, 392e3439 0000 eb000000 a1860100 
0.0120832, 0.000171577223227359, 236, 0, 0, 100001, 69e93339 0000 ec000000 a1860100 
0.0121344, 0.00017197776469402, 237, 0, 0, 100001, ee543439 0000 ed000000 a1860100 
0.0121856, 0.000171513136592694, 238, 0, 0, 100001, 35d83339 0000 ee000000 a1860100 
0.0122368, 0.000171897656400688, 239, 0, 0, 100001, 6d3f3439 0000 ef000000 a1860100 
0.012288, 0.000171625288203359, 240, 0, 0, 100001, 50f63339 0000 f0000000 a1860100 
0.0123392, 0.000172282176208682, 241, 0, 0, 100001, a5a63439 0000 f1000000 a1860100 
0.0123904, 0.000171929699718021, 242, 0, 0, 100001, 07483439 0000 f2000000 a1860100 
0.0124416, 0.000172586587723345, 243, 0, 0, 100001, 5cf83439 0000 f3000000 a1860100 
0.0124928, 0.000171929699718021, 244, 0, 0, 100001, 07483439 0000 f4000000 a1860100 
0.012544, 0.000171929699718021, 245, 0, 0, 100001, 07483439 0000 f5000000 a1860100 
0.0125952, 0.000172121959622018, 246, 0, 0, 100001, a37b3439 0000 f6000000 a1860100 
0.0126464, 0.000172009808011353, 247, 0, 0, 100001, 885d3439 0000 f7000000 a1860100 
0.0126976, 0.000171785504790023, 248, 0, 0, 100000, 52213439 0000 f8000000 a0860100 
0.0127488, 0.000172218089574017, 249, 0, 0, 100001, 71953439 0000 f9000000 a1860100 
0.0128, 0.000171577223227359, 250, 0, 0, 100001, 69e93339 0000 fa000000 a1860100 
0.0128512, 0.000171913678059354, 251, 0, 0, 100001, ba433439 0000 fb000000 a1860100 
0.0129024, 0.000171881634742022, 252, 0, 0, 100001, 203b3439 0000 fc000000 a1860100 
0.0129536, 0.000171593244886026, 253, 0, 0, 100001, b6ed3339 0000 fd000000 a1860100 
0.0130048, 0.000171817548107356, 254, 0, 0, 100001, ec293439 0000 fe000000 a1860100 
0.013056, 0.000172105937963352, 255, 0, 0, 100001, 56773439 0000 ff000000 a1860100 
0.0131072, 0.000171705396496691, 256, 0, 0, 100001, d10b3439 0000 00010000 a1860100 
0.0131584, 0.00017175346147269, 257, 0, 0, 100001, b8183439 0000 01010000 a1860100 
0.0132096, 0.000172121959622018, 258, 0, 0, 100001, a37b3439 0000 02010000 a1860100 
0.0132608, 0.000171929699718021, 259, 0, 0, 100001, 07483439 0000 03010000 a1860100 
0.013312, 0.000172186046256684, 260, 0, 0, 100001, d78c3439 0000 04010000 a1860100 
0.0133632, 0.000172025829670019, 261, 0, 0, 100001, d5613439 0000 05010000 a1860100 
0.0134144, 0.000171433028299361, 262, 0, 0, 100001, b4c23339 0000 06010000 a1860100 
0.0134656, 0.000171849591424689, 263, 0, 0, 100001, 86323439 0000 07010000 a1860100 
0.0135168, 0.000172009808011353, 264, 0, 0, 100001, 885d3439 0000 08010000 a1860100 
0.013568, 0.000171881634742022, 265, 0, 0, 100001, 203b3439 0000 09010000 a1860100 
